"BehaviorSpace results (NetLogo 6.2.2)"
"escenarios.nlogo"
"experiment_1"
"06/24/2022 17:21:39:166 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","pasosmax","angulomax","[step]","restoverde","restoalimento","tiempo"
"13544","20","180","30","40","87","30"
"13545","20","180","28","52","135","28"
"13547","20","180","28","44","119","28"
"13546","20","180","36","36","72","36"
"13548","20","180","30","48","130","30"
"13549","20","180","36","41","101","36"
"13552","20","180","26","46","114","26"
"13550","20","180","30","43","111","30"
"13551","20","180","28","33","79","28"
"13553","20","180","30","39","86","30"
"13554","20","180","28","33","76","28"
"13555","20","180","32","36","105","32"
"13557","20","180","30","32","75","30"
"13556","20","180","28","38","98","28"
"13558","20","180","28","34","75","28"
"13559","20","180","32","37","88","32"
"13560","20","180","28","44","97","28"
"13561","20","180","26","41","105","26"
"13562","20","180","34","42","104","34"
"13563","20","180","36","45","105","36"
"13564","20","180","28","40","103","28"
"13565","20","180","28","41","125","28"
"13566","20","180","28","37","91","28"
"13567","20","180","30","39","108","30"
"13569","20","180","38","46","110","38"
"13570","20","180","30","43","101","30"
"13568","20","180","26","41","91","26"
"13572","20","180","28","30","79","28"
"13571","20","180","28","35","90","28"
"13573","20","180","30","36","85","30"
"13574","20","180","32","37","98","32"
"13575","20","180","30","40","111","30"
"13577","20","180","28","44","126","28"
"13576","20","180","30","35","76","30"
"13578","20","180","28","37","94","28"
"13580","20","180","28","53","153","28"
"13579","20","180","34","44","114","34"
"13581","20","180","28","46","111","28"
"13582","20","180","34","43","102","34"
"13583","20","180","32","40","104","32"
"13584","20","180","30","50","126","30"
"13585","20","180","38","42","106","38"
"13587","20","180","34","39","84","34"
"13588","20","180","40","43","111","40"
"13589","20","180","32","43","105","32"
"13590","20","180","26","43","96","26"
"13586","20","180","32","39","99","32"
"13592","20","180","30","49","110","30"
"13591","20","180","30","35","95","30"
"13593","20","180","32","42","109","32"
"13595","20","180","26","42","119","26"
"13594","20","180","28","40","111","28"
"13596","20","180","26","39","88","26"
"13597","20","180","36","46","143","36"
"13598","20","180","28","36","81","28"
"13599","20","180","30","39","112","30"
"13600","20","180","28","41","94","28"
"13601","20","180","32","35","97","32"
"13602","20","180","28","32","84","28"
"13604","20","180","28","41","109","28"
"13603","20","180","30","38","97","30"
"13606","20","180","30","49","120","30"
"13605","20","180","32","33","77","32"
"13607","20","180","28","42","106","28"
"13608","20","180","28","43","94","28"
"13609","20","180","28","37","80","28"
"13610","20","180","26","34","93","26"
"13611","20","180","28","32","83","28"
"13612","20","180","34","48","118","34"
"13614","20","180","28","45","107","28"
"13613","20","180","30","30","75","30"
"13615","20","180","28","41","92","28"
"13616","20","180","40","43","122","40"
"13617","20","180","30","42","100","30"
"13618","20","180","30","41","99","30"
"13619","20","180","30","34","87","30"
"13620","20","180","30","36","93","30"
"13621","20","180","28","46","103","28"
"13623","20","180","28","30","87","28"
"13622","20","180","28","45","97","28"
"13624","20","180","30","44","104","30"
"13626","20","180","30","40","110","30"
"13625","20","180","30","38","98","30"
"13627","20","180","32","40","85","32"
"13628","20","180","30","44","87","30"
"13629","20","180","28","38","97","28"
"13630","20","180","30","32","77","30"
"13631","20","180","38","44","114","38"
"13633","20","180","30","34","78","30"
"13632","20","180","32","46","121","32"
"13634","20","180","34","36","84","34"
"13635","20","180","32","38","90","32"
"13636","20","180","28","44","128","28"
"13637","20","180","30","46","110","30"
"13638","20","180","32","39","101","32"
"13640","20","180","30","46","115","30"
"13641","20","180","30","45","105","30"
"13639","20","180","30","47","123","30"
"13642","20","180","32","40","97","32"
"13643","20","180","30","38","76","30"
"13644","20","180","30","36","85","30"
"13645","20","180","28","38","83","28"
"13646","20","180","30","32","70","30"
"13647","20","180","30","47","123","30"
"13648","20","180","30","44","108","30"
"13649","20","180","28","48","115","28"
"13650","20","180","30","39","135","30"
"13651","20","180","32","34","87","32"
"13653","20","180","30","45","85","30"
"13652","20","180","26","36","105","26"
"13654","20","180","30","39","112","30"
"13655","20","180","34","41","105","34"
"13656","20","180","30","46","107","30"
"13658","20","180","26","38","81","26"
"13657","20","180","28","34","95","28"
"13660","20","180","30","34","71","30"
"13659","20","180","34","41","108","34"
"13661","20","180","32","34","93","32"
"13662","20","180","32","39","108","32"
"13663","20","180","36","41","102","36"
"13665","20","180","26","44","98","26"
"13664","20","180","38","43","92","38"
"13666","20","180","30","45","134","30"
"13667","20","180","34","40","91","34"
"13670","20","180","30","47","121","30"
"13668","20","180","30","49","113","30"
"13669","20","180","30","43","114","30"
"13671","20","180","28","41","93","28"
"13673","20","180","26","35","84","26"
"13675","20","180","28","34","88","28"
"13676","20","180","30","42","114","30"
"13677","20","180","28","27","90","28"
"13674","20","180","34","44","104","34"
"13678","20","180","30","40","97","30"
"13679","20","180","28","44","99","28"
"13680","20","180","36","36","75","36"
"13672","20","180","30","44","104","30"
"13681","20","180","30","42","92","30"
"13682","20","180","32","39","90","32"
"13683","20","180","32","38","106","32"
"13684","20","180","32","42","102","32"
"13685","20","180","28","36","101","28"
"13686","20","180","40","38","77","40"
"13688","20","180","26","40","105","26"
"13687","20","180","32","27","70","32"
"13690","20","180","28","48","122","28"
"13689","20","180","32","36","72","32"
"13691","20","180","30","47","134","30"
"13693","20","180","28","36","85","28"
"13692","20","180","34","41","95","34"
"13694","20","180","28","33","81","28"
"13695","20","180","34","37","79","34"
"13698","20","180","28","45","111","28"
"13697","20","180","32","42","121","32"
"13696","20","180","28","35","96","28"
"13699","20","180","34","37","92","34"
"13700","20","180","30","38","113","30"
"13701","20","180","36","44","114","36"
"13702","20","180","28","40","100","28"
"13703","20","180","30","36","93","30"
"13704","20","180","28","45","117","28"
"13706","20","180","26","35","102","26"
"13705","20","180","30","43","112","30"
"13707","20","180","32","39","87","32"
"13708","20","180","28","42","95","28"
"13710","20","180","30","43","93","30"
"13709","20","180","34","38","89","34"
"13711","20","180","30","48","123","30"
"13712","20","180","32","43","116","32"
"13714","20","180","30","42","88","30"
"13713","20","180","28","48","131","28"
"13716","20","180","32","41","113","32"
"13715","20","180","42","42","94","42"
"13717","20","180","30","34","90","30"
"13719","20","180","32","41","86","32"
"13721","20","180","28","43","118","28"
"13718","20","180","42","47","123","42"
"13720","20","180","34","46","114","34"
"13722","20","180","30","48","138","30"
"13723","20","180","26","42","109","26"
"13725","20","180","28","45","122","28"
"13724","20","180","32","57","163","32"
"13726","20","180","28","44","97","28"
"13727","20","180","28","27","75","28"
"13729","20","180","28","54","140","28"
"13728","20","180","28","39","104","28"
"13730","20","180","30","33","71","30"
"13731","20","180","34","41","112","34"
"13732","20","180","26","46","107","26"
"13733","20","180","28","37","99","28"
"13735","20","180","26","42","105","26"
"13734","20","180","30","41","115","30"
"13736","20","180","28","39","98","28"
"13738","20","180","30","37","110","30"
"13740","20","180","34","48","154","34"
"13739","20","180","32","33","77","32"
"13741","20","180","26","34","72","26"
"13742","20","180","30","38","88","30"
"13743","20","180","32","37","95","32"
"13744","20","180","32","42","131","32"
"13745","20","180","28","40","110","28"
"13746","20","180","30","47","123","30"
"13747","20","180","30","39","89","30"
"13748","20","180","30","46","124","30"
"13737","20","180","28","38","90","28"
"13749","20","180","34","46","116","34"
"13750","20","180","26","42","108","26"
"13751","20","180","38","42","118","38"
"13752","20","180","26","37","84","26"
"13753","20","180","30","45","107","30"
"13754","20","180","26","39","98","26"
"13756","20","180","30","39","122","30"
"13757","20","180","28","35","92","28"
"13755","20","180","40","43","113","40"
"13758","20","180","26","50","150","26"
"13759","20","180","30","47","112","30"
"13760","20","180","30","46","135","30"
"13761","20","180","28","39","88","28"
"13762","20","180","34","45","117","34"
"13763","20","180","28","33","88","28"
"13764","20","180","32","40","82","32"
"13765","20","180","32","39","121","32"
"13766","20","180","30","46","119","30"
"13767","20","180","30","43","106","30"
"13768","20","180","26","36","94","26"
"13769","20","180","36","42","97","36"
"13772","20","180","28","48","121","28"
"13770","20","180","32","39","90","32"
"13771","20","180","28","43","119","28"
"13774","20","180","26","30","87","26"
"13773","20","180","26","44","109","26"
"13775","20","180","30","32","83","30"
"13776","20","180","26","46","84","26"
"13777","20","180","34","37","84","34"
"13778","20","180","26","40","93","26"
"13779","20","180","28","38","101","28"
"13780","20","180","28","34","78","28"
"13781","20","180","26","38","87","26"
"13782","20","180","28","50","122","28"
"13783","20","180","26","31","84","26"
"13784","20","180","28","46","99","28"
"13785","20","180","30","46","116","30"
"13786","20","180","30","33","80","30"
"13787","20","180","26","42","108","26"
"13789","20","180","28","49","107","28"
"13788","20","180","28","41","109","28"
"13790","20","180","36","54","133","36"
"13791","20","180","30","27","59","30"
"13792","20","180","30","34","87","30"
"13793","20","180","34","36","84","34"
"13794","20","180","28","53","145","28"
"13795","20","180","28","41","103","28"
"13796","20","180","26","31","78","26"
"13797","20","180","28","49","110","28"
"13798","20","180","30","31","81","30"
"13799","20","180","30","39","96","30"
"13800","20","180","30","44","98","30"
"13801","20","180","30","53","137","30"
"13802","20","180","28","45","126","28"
"13803","20","180","28","42","95","28"
"13804","20","180","30","29","60","30"
"13806","20","180","28","37","90","28"
"13807","20","180","28","41","124","28"
"13805","20","180","32","46","105","32"
"13809","20","180","32","37","97","32"
"13808","20","180","36","44","115","36"
"13810","20","180","28","52","141","28"
"13811","20","180","30","41","102","30"
"13812","20","180","28","32","66","28"
"13813","20","180","32","34","87","32"
"13814","20","180","30","36","95","30"
"13815","20","180","28","37","89","28"
"13816","20","180","30","39","93","30"
"13818","20","180","28","35","81","28"
"13817","20","180","30","46","121","30"
"13820","20","180","28","28","89","28"
"13819","20","180","32","39","79","32"
"13821","20","180","26","39","100","26"
"13822","20","180","34","31","84","34"
"13824","20","180","30","44","109","30"
"13825","20","180","30","43","120","30"
"13826","20","180","44","40","112","44"
"13823","20","180","26","38","93","26"
"13827","20","180","34","42","107","34"
"13829","20","180","28","38","105","28"
"13828","20","180","28","43","127","28"
"13830","20","180","34","28","68","34"
"13831","20","180","28","36","94","28"
"13832","20","180","30","33","82","30"
"13833","20","180","26","45","122","26"
"13834","20","180","28","44","108","28"
"13835","20","180","28","34","89","28"
"13838","20","180","28","36","96","28"
"13836","20","180","32","39","91","32"
"13837","20","180","34","49","125","34"
"13840","20","180","30","35","96","30"
"13839","20","180","44","38","94","44"
"13841","20","180","28","41","114","28"
"13844","20","180","28","43","102","28"
"13843","20","180","36","38","99","36"
"13846","20","180","30","41","123","30"
"13845","20","180","36","45","114","36"
"13842","20","180","30","38","77","30"
"13847","20","180","26","33","82","26"
"13848","20","180","26","43","115","26"
"13849","20","180","28","33","78","28"
"13850","20","180","28","30","73","28"
"13851","20","180","30","28","66","30"
"13852","20","180","30","32","83","30"
"13853","20","180","28","42","102","28"
"13855","20","180","26","27","60","26"
"13854","20","180","34","39","120","34"
"13856","20","180","32","35","76","32"
"13857","20","180","32","35","71","32"
"13859","20","180","26","41","98","26"
"13858","20","180","28","38","101","28"
"13860","20","180","28","38","94","28"
"13861","20","180","30","42","109","30"
"13862","20","180","28","48","148","28"
"13864","20","180","28","43","92","28"
"13863","20","180","26","41","95","26"
"13866","20","180","28","33","81","28"
"13867","20","180","32","38","102","32"
"13865","20","180","32","46","114","32"
"13869","20","180","28","44","106","28"
"13868","20","180","30","48","130","30"
"13870","20","180","26","39","99","26"
"13871","20","180","28","36","97","28"
"13872","20","180","32","31","69","32"
"13874","20","180","28","46","97","28"
"13873","20","180","30","28","70","30"
